UserID,Prediction,Actual,Hit-Ratio,confi
48345,"[216, 0, 267, 73, 435, 91, 385, 164, 182, 9, 45, 276, 476, 29, 156]","{0, 1}",0.5,0.4-0.6
106534,"[37, 451, 251, 54, 332, 346, 4, 294, 420, 98, 122, 436, 477, 221, 357]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
182071,"[486, 137, 236, 0, 173, 273, 451, 351, 460, 386, 324, 365, 331, 474, 361]",{0},1.0,0.8-1.0
23492,"[251, 53, 227, 150, 116, 250, 247, 315, 252, 16, 350, 2, 474, 236, 231]","{0, 1, 2}",0.3333333333333333,0.2-0.4
196547,"[0, 17, 23, 184, 352, 31, 291, 361, 19, 46, 128, 122, 290, 258, 137]",{0},1.0,0.8-1.0
93770,"[234, 309, 104, 345, 71, 394, 341, 323, 340, 23, 96, 378, 64, 166, 120]","{0, 1}",0.0,0-0.2
100529,"[1, 151, 76, 418, 455, 401, 414, 267, 80, 261, 393, 40, 249, 140, 6]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
144133,"[366, 15, 138, 425, 286, 128, 72, 342, 253, 241, 4, 62, 438, 365, 7]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.2,0.2-0.4
148255,"[309, 361, 316, 210, 213, 40, 134, 482, 3, 138, 68, 255, 26, 62, 50]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
88352,"[251, 330, 0, 82, 24, 1, 386, 474, 65, 101, 266, 440, 302, 104, 87]","{0, 1, 2}",0.6666666666666666,0.6-0.8
31957,"[0, 300, 210, 428, 263, 387, 104, 382, 470, 333, 376, 277, 374, 134, 59]","{0, 1, 2}",0.3333333333333333,0.2-0.4
13176,"[84, 478, 381, 220, 430, 12, 69, 378, 492, 372, 495, 268, 476, 319, 125]","{0, 1}",0.0,0-0.2
205066,"[2, 152, 489, 223, 20, 388, 164, 162, 465, 382, 287, 93, 461, 492, 170]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
180276,"[0, 187, 331, 469, 178, 196, 284, 235, 48, 357, 467, 326, 359, 352, 199]",{0},1.0,0.8-1.0
195743,"[126, 260, 20, 397, 383, 127, 491, 143, 286, 206, 271, 105, 228, 326, 416]","{0, 1, 2, 3}",0.0,0-0.2
87731,"[192, 82, 1, 0, 390, 269, 140, 211, 48, 238, 305, 13, 318, 310, 376]","{0, 1, 2, 3}",0.5,0.4-0.6
58717,"[178, 107, 50, 367, 224, 423, 410, 63, 73, 132, 3, 391, 128, 307, 326]",{0},0.0,0-0.2
193382,"[433, 263, 87, 216, 97, 447, 414, 375, 494, 52, 360, 390, 177, 111, 145]","{0, 1, 2, 3, 4, 5, 6, 7}",0.0,0-0.2
171189,"[464, 1, 314, 3, 44, 439, 466, 384, 2, 63, 0, 47, 29, 45, 216]","{0, 1, 2, 3, 4}",0.8,0.8-1.0
160162,"[1, 319, 88, 13, 368, 89, 187, 378, 254, 455, 459, 399, 485, 256, 53]","{0, 1}",0.5,0.4-0.6
118421,"[1, 377, 468, 447, 124, 125, 275, 99, 217, 335, 254, 291, 489, 50, 22]","{0, 1}",0.5,0.4-0.6
151461,"[0, 2, 19, 183, 25, 63, 493, 139, 394, 132, 331, 392, 400, 122, 108]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
136206,"[2, 228, 348, 119, 138, 272, 27, 273, 57, 71, 378, 107, 147, 259, 447]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.09090909090909091,0-0.2
63250,"[0, 234, 382, 142, 352, 445, 292, 488, 275, 246, 394, 371, 266, 122, 49]",{0},1.0,0.8-1.0
1617,"[71, 365, 110, 233, 60, 346, 81, 344, 68, 268, 194, 276, 367, 3, 212]","{0, 1, 2, 3}",0.25,0.2-0.4
71973,"[161, 10, 128, 461, 64, 190, 379, 459, 150, 98, 88, 44, 3, 169, 466]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
199651,"[2, 255, 53, 390, 196, 340, 72, 320, 212, 51, 16, 370, 420, 398, 427]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
94505,"[312, 479, 102, 83, 483, 30, 304, 29, 203, 80, 71, 72, 61, 181, 16]","{0, 1, 2, 3, 4}",0.0,0-0.2
100980,"[0, 326, 238, 200, 1, 405, 458, 31, 248, 489, 250, 59, 164, 122, 55]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
27417,"[1, 247, 233, 318, 115, 498, 442, 234, 86, 99, 158, 337, 368, 458, 59]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
25411,"[282, 0, 133, 394, 96, 59, 280, 263, 310, 76, 236, 157, 207, 230, 266]",{0},1.0,0.8-1.0
61992,"[0, 149, 190, 350, 137, 265, 473, 313, 342, 372, 448, 451, 382, 286, 24]","{0, 1}",0.5,0.4-0.6
116262,"[383, 74, 318, 362, 502, 1, 372, 167, 2, 79, 81, 104, 227, 173, 75]","{0, 1, 2, 3}",0.5,0.4-0.6
97049,"[2, 485, 224, 408, 197, 189, 466, 290, 301, 81, 181, 215, 178, 29, 169]","{0, 1, 2, 3}",0.25,0.2-0.4
11065,"[0, 97, 89, 229, 47, 69, 205, 325, 441, 282, 37, 433, 365, 124, 280]","{0, 1}",0.5,0.4-0.6
85455,"[2, 62, 240, 305, 495, 352, 422, 457, 130, 306, 472, 497, 342, 224, 435]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14}",0.06666666666666667,0-0.2
66994,"[0, 488, 265, 35, 395, 475, 143, 11, 307, 16, 136, 277, 1, 208, 241]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
150139,"[77, 243, 335, 464, 182, 261, 494, 321, 420, 144, 359, 97, 112, 122, 433]","{0, 1, 2}",0.0,0-0.2
18251,"[10, 415, 112, 1, 147, 308, 272, 286, 496, 61, 327, 266, 281, 395, 451]","{0, 1, 2, 3}",0.25,0.2-0.4
41391,"[67, 447, 206, 474, 138, 159, 415, 0, 58, 192, 99, 12, 63, 211, 127]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
28783,"[3, 305, 249, 300, 245, 134, 494, 419, 298, 331, 447, 204, 408, 376, 296]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
173346,"[250, 89, 116, 182, 128, 41, 148, 478, 140, 457, 407, 435, 333, 358, 280]","{0, 1, 2, 3, 4}",0.0,0-0.2
26268,"[0, 143, 270, 79, 227, 49, 254, 125, 503, 298, 329, 101, 4, 340, 213]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
110509,"[310, 371, 195, 306, 32, 267, 44, 392, 101, 460, 469, 325, 31, 260, 227]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
72002,"[0, 214, 500, 335, 369, 491, 144, 327, 484, 421, 18, 320, 151, 445, 63]","{0, 1, 2}",0.3333333333333333,0.2-0.4
156824,"[1, 37, 63, 106, 245, 286, 494, 277, 48, 2, 47, 476, 239, 467, 179]","{0, 1, 2}",0.6666666666666666,0.6-0.8
71586,"[0, 255, 80, 57, 447, 183, 227, 179, 239, 146, 275, 381, 365, 205, 220]",{0},1.0,0.8-1.0
176536,"[121, 291, 438, 460, 168, 93, 207, 196, 95, 503, 341, 278, 272, 5, 314]","{0, 1, 2, 3, 4}",0.0,0-0.2
147598,"[121, 3, 368, 281, 456, 113, 186, 415, 91, 54, 336, 275, 4, 119, 315]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
92379,"[2, 25, 501, 101, 73, 287, 207, 191, 495, 166, 329, 5, 431, 302, 294]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
129985,"[0, 399, 108, 223, 199, 106, 107, 449, 463, 15, 241, 256, 296, 134, 321]",{0},1.0,0.8-1.0
181151,"[179, 88, 396, 344, 236, 2, 48, 267, 392, 243, 27, 38, 254, 493, 424]","{0, 1, 2, 3}",0.25,0.2-0.4
21322,"[454, 180, 381, 230, 260, 51, 322, 92, 204, 277, 17, 116, 60, 134, 207]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
2289,"[203, 4, 481, 104, 21, 55, 270, 215, 464, 416, 153, 0, 360, 194, 338]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
7123,"[0, 277, 405, 393, 483, 81, 469, 201, 71, 430, 209, 68, 23, 108, 49]","{0, 1}",0.5,0.4-0.6
42328,"[82, 362, 0, 166, 80, 432, 119, 439, 347, 148, 12, 452, 477, 404, 120]",{0},1.0,0.8-1.0
77096,"[0, 80, 172, 176, 302, 492, 442, 376, 264, 400, 123, 366, 101, 218, 245]","{0, 1, 2, 3}",0.25,0.2-0.4
59024,"[274, 166, 286, 494, 331, 369, 458, 65, 339, 355, 17, 372, 294, 1, 233]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
204028,"[0, 150, 329, 44, 169, 175, 364, 164, 306, 259, 134, 24, 447, 121, 178]","{0, 1}",0.5,0.4-0.6
54994,"[0, 403, 285, 283, 411, 160, 139, 218, 491, 169, 307, 373, 408, 86, 440]","{0, 1}",0.5,0.4-0.6
202487,"[0, 332, 181, 48, 24, 122, 258, 179, 68, 306, 1, 26, 210, 142, 368]","{0, 1, 2, 3}",0.5,0.4-0.6
129408,"[0, 147, 419, 18, 496, 180, 388, 258, 279, 401, 443, 53, 489, 92, 225]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
93200,"[87, 0, 434, 37, 113, 266, 318, 281, 85, 400, 361, 215, 15, 403, 88]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
99555,"[2, 5, 97, 369, 495, 63, 403, 324, 266, 498, 115, 355, 400, 6, 210]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.3333333333333333,0.2-0.4
43248,"[464, 380, 39, 262, 1, 23, 0, 59, 486, 422, 451, 307, 357, 297, 186]","{0, 1}",1.0,0.8-1.0
113966,"[399, 98, 127, 465, 442, 147, 126, 270, 67, 307, 156, 63, 141, 6, 189]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
200357,"[116, 343, 16, 171, 99, 494, 46, 420, 342, 117, 480, 196, 84, 131, 377]",{0},0.0,0-0.2
110180,"[411, 311, 433, 359, 223, 413, 4, 1, 382, 300, 489, 162, 346, 134, 198]","{0, 1, 2, 3, 4, 5}",0.3333333333333333,0.2-0.4
62194,"[152, 0, 201, 256, 321, 331, 20, 100, 275, 347, 417, 86, 247, 291, 7]",{0},1.0,0.8-1.0
38265,"[0, 190, 3, 148, 228, 140, 127, 420, 304, 186, 499, 7, 187, 2, 194]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.36363636363636365,0.2-0.4
150023,"[109, 249, 380, 440, 480, 189, 357, 314, 317, 451, 214, 369, 167, 340, 410]","{0, 1, 2}",0.0,0-0.2
15616,"[0, 94, 418, 69, 189, 387, 210, 492, 318, 283, 220, 38, 299, 106, 180]",{0},1.0,0.8-1.0
56563,"[0, 375, 480, 181, 81, 351, 402, 197, 453, 381, 74, 173, 488, 315, 274]","{0, 1, 2}",0.3333333333333333,0.2-0.4
2621,"[0, 452, 20, 51, 245, 487, 425, 36, 198, 380, 296, 252, 385, 303, 7]","{0, 1}",0.5,0.4-0.6
139620,"[382, 243, 201, 365, 309, 264, 191, 395, 27, 272, 117, 81, 400, 179, 223]",{0},0.0,0-0.2
20063,"[288, 0, 151, 117, 185, 51, 483, 61, 96, 320, 227, 80, 378, 438, 180]","{0, 1, 2, 3}",0.25,0.2-0.4
205940,"[2, 304, 204, 201, 331, 228, 295, 86, 132, 362, 133, 164, 446, 313, 322]","{0, 1, 2, 3}",0.25,0.2-0.4
176379,"[0, 296, 321, 119, 147, 174, 364, 460, 9, 222, 115, 483, 46, 26, 35]",{0},1.0,0.8-1.0
17773,"[38, 31, 358, 251, 7, 234, 369, 131, 355, 30, 43, 23, 483, 453, 430]","{0, 1, 2}",0.0,0-0.2
193096,"[0, 462, 445, 331, 342, 24, 436, 422, 193, 373, 33, 379, 324, 215, 326]",{0},1.0,0.8-1.0
117980,"[177, 51, 387, 426, 279, 246, 217, 86, 355, 215, 0, 96, 195, 424, 271]",{0},1.0,0.8-1.0
87740,"[166, 25, 369, 334, 172, 423, 491, 349, 490, 252, 118, 323, 325, 8, 12]","{0, 1, 2}",0.0,0-0.2
188938,"[41, 14, 339, 0, 462, 407, 245, 488, 470, 186, 222, 379, 342, 398, 97]",{0},1.0,0.8-1.0
125025,"[2, 373, 479, 258, 371, 29, 225, 121, 494, 82, 210, 37, 122, 127, 176]","{0, 1, 2}",0.3333333333333333,0.2-0.4
63307,"[7, 424, 5, 69, 464, 355, 358, 400, 32, 297, 26, 359, 371, 108, 447]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
63295,"[492, 84, 244, 387, 323, 461, 292, 253, 473, 487, 403, 108, 41, 365, 82]",{0},0.0,0-0.2
144760,"[26, 482, 261, 96, 215, 352, 48, 479, 305, 18, 5, 203, 420, 63, 469]","{0, 1}",0.0,0-0.2
100984,"[488, 9, 270, 34, 201, 83, 24, 248, 475, 267, 73, 346, 138, 106, 483]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
9265,"[300, 8, 419, 46, 312, 440, 335, 487, 74, 206, 308, 18, 168, 313, 239]","{0, 1, 2, 3, 4, 5, 6, 7}",0.0,0-0.2
81263,"[0, 438, 370, 341, 99, 1, 252, 444, 313, 141, 91, 6, 67, 176, 306]","{0, 1, 2}",0.6666666666666666,0.6-0.8
135764,"[106, 0, 27, 216, 150, 213, 349, 473, 391, 48, 144, 305, 491, 365, 296]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
198276,"[488, 500, 495, 229, 414, 387, 232, 71, 9, 117, 157, 102, 49, 179, 29]",{0},0.0,0-0.2
49631,"[0, 349, 49, 140, 275, 474, 449, 134, 208, 86, 255, 289, 300, 494, 424]",{0},1.0,0.8-1.0
150872,"[97, 1, 20, 209, 298, 491, 420, 398, 182, 258, 63, 328, 332, 12, 479]","{0, 1}",0.5,0.4-0.6
204532,"[204, 32, 346, 194, 2, 90, 189, 256, 361, 506, 270, 218, 321, 149, 72]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
200742,"[0, 479, 454, 283, 2, 119, 305, 181, 66, 75, 125, 235, 331, 295, 484]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
180148,"[334, 251, 393, 435, 313, 4, 477, 328, 215, 1, 370, 183, 491, 109, 225]","{0, 1, 2, 3}",0.25,0.2-0.4
193870,"[32, 252, 417, 330, 357, 204, 106, 116, 291, 484, 64, 20, 411, 407, 363]","{0, 1}",0.0,0-0.2
31557,"[325, 189, 54, 9, 202, 289, 83, 156, 494, 394, 116, 420, 90, 73, 347]","{0, 1, 2, 3, 4, 5, 6, 7}",0.0,0-0.2
143150,"[0, 292, 257, 98, 120, 34, 444, 208, 306, 495, 201, 380, 2, 212, 424]","{0, 1, 2}",0.6666666666666666,0.6-0.8
25585,"[114, 118, 7, 9, 233, 340, 461, 54, 395, 492, 453, 52, 199, 506, 198]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.2,0.2-0.4
161962,"[424, 107, 1, 321, 284, 355, 184, 129, 263, 60, 446, 293, 350, 61, 456]","{0, 1, 2, 3}",0.25,0.2-0.4
163950,"[3, 422, 261, 504, 275, 252, 65, 98, 10, 449, 220, 435, 64, 227, 348]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
59020,"[161, 92, 317, 228, 248, 403, 374, 165, 172, 368, 354, 0, 245, 103, 28]","{0, 1, 2, 3}",0.25,0.2-0.4
6426,"[36, 201, 122, 136, 326, 315, 160, 402, 461, 211, 52, 407, 77, 428, 298]","{0, 1}",0.0,0-0.2
169811,"[2, 123, 179, 467, 1, 410, 180, 186, 289, 67, 44, 7, 150, 434, 69]","{0, 1, 2}",0.6666666666666666,0.6-0.8
187006,"[199, 249, 414, 75, 323, 263, 424, 201, 216, 244, 433, 366, 40, 393, 495]","{0, 1}",0.0,0-0.2
72595,"[87, 398, 358, 285, 159, 324, 308, 493, 369, 303, 126, 20, 312, 90, 479]","{0, 1, 2, 3}",0.0,0-0.2
165410,"[2, 244, 164, 364, 107, 108, 496, 443, 125, 95, 37, 309, 144, 215, 356]","{0, 1, 2, 3, 4}",0.2,0.2-0.4
111597,"[23, 83, 201, 180, 81, 87, 189, 397, 355, 468, 363, 212, 142, 271, 420]",{0},0.0,0-0.2
111667,"[401, 3, 300, 1, 123, 235, 215, 198, 447, 165, 429, 284, 53, 224, 270]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
188409,"[390, 249, 374, 347, 473, 488, 238, 149, 302, 126, 82, 444, 123, 34, 101]","{0, 1, 2}",0.0,0-0.2
4576,"[1, 170, 487, 192, 470, 402, 275, 23, 293, 214, 198, 213, 357, 310, 211]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
72104,"[184, 270, 365, 0, 137, 134, 41, 380, 312, 468, 376, 35, 361, 104, 242]","{0, 1}",0.5,0.4-0.6
134093,"[141, 116, 272, 190, 184, 160, 172, 201, 265, 164, 206, 393, 330, 505, 506]","{0, 1, 2, 3, 4, 5, 6}",0.0,0-0.2
173313,"[8, 178, 0, 340, 54, 165, 394, 232, 70, 85, 469, 404, 25, 43, 252]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.2,0.2-0.4
146220,"[479, 209, 62, 45, 483, 329, 114, 149, 74, 461, 204, 447, 144, 269, 78]",{0},0.0,0-0.2
105570,"[0, 306, 173, 33, 377, 234, 74, 176, 143, 308, 303, 345, 315, 426, 257]","{0, 1}",0.5,0.4-0.6
43499,"[0, 492, 220, 295, 131, 406, 251, 47, 482, 484, 213, 245, 110, 337, 124]","{0, 1}",0.5,0.4-0.6
79530,"[0, 145, 51, 374, 301, 158, 329, 66, 34, 243, 386, 44, 273, 434, 274]",{0},1.0,0.8-1.0
169336,"[0, 396, 273, 206, 1, 415, 340, 306, 348, 201, 11, 222, 183, 356, 475]","{0, 1}",1.0,0.8-1.0
138720,"[3, 348, 397, 390, 16, 392, 26, 162, 118, 368, 422, 277, 147, 20, 447]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
143168,"[1, 45, 290, 149, 486, 345, 499, 144, 429, 168, 397, 329, 57, 173, 212]","{0, 1}",0.5,0.4-0.6
106193,"[452, 2, 9, 403, 479, 488, 413, 183, 396, 265, 164, 445, 252, 432, 132]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
63865,"[0, 225, 70, 188, 226, 268, 137, 1, 473, 424, 363, 477, 164, 326, 176]","{0, 1}",1.0,0.8-1.0
188808,"[113, 480, 400, 363, 308, 115, 368, 472, 11, 259, 121, 394, 71, 120, 130]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}",0.08333333333333333,0-0.2
183653,"[249, 340, 486, 122, 443, 355, 503, 411, 189, 445, 59, 53, 329, 391, 182]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.0,0-0.2
105443,"[168, 143, 94, 91, 202, 17, 298, 135, 171, 387, 480, 437, 454, 321, 394]",{0},0.0,0-0.2
131445,"[184, 495, 302, 320, 52, 137, 149, 435, 417, 21, 4, 285, 314, 116, 246]","{0, 1, 2, 3, 4, 5, 6, 7}",0.125,0-0.2
10139,"[0, 330, 461, 187, 393, 145, 354, 3, 468, 483, 268, 408, 281, 256, 322]",{0},1.0,0.8-1.0
64361,"[3, 426, 227, 170, 12, 358, 5, 28, 78, 201, 54, 15, 147, 72, 413]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
10070,"[0, 371, 295, 170, 99, 186, 318, 25, 1, 317, 262, 222, 151, 174, 442]","{0, 1, 2, 3}",0.5,0.4-0.6
13512,"[0, 355, 12, 429, 122, 140, 149, 81, 311, 442, 352, 236, 490, 386, 481]","{0, 1}",0.5,0.4-0.6
46762,"[2, 53, 227, 262, 112, 231, 373, 261, 209, 429, 139, 320, 253, 355, 330]","{0, 1, 2}",0.3333333333333333,0.2-0.4
122357,"[0, 315, 395, 12, 1, 489, 50, 316, 157, 436, 413, 419, 265, 332, 479]","{0, 1, 2, 3, 4, 5, 6, 7}",0.25,0.2-0.4
145027,"[1, 230, 25, 475, 335, 2, 442, 160, 51, 176, 357, 64, 194, 392, 368]","{0, 1, 2, 3}",0.5,0.4-0.6
82436,"[364, 196, 242, 206, 411, 117, 431, 392, 506, 166, 259, 187, 231, 386, 488]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.0,0-0.2
99946,"[0, 58, 249, 425, 305, 124, 134, 406, 62, 396, 126, 452, 443, 385, 390]","{0, 1, 2}",0.3333333333333333,0.2-0.4
10574,"[105, 36, 230, 156, 57, 11, 347, 444, 346, 82, 283, 325, 341, 391, 194]","{0, 1, 2}",0.0,0-0.2
65667,"[17, 370, 413, 459, 392, 128, 2, 162, 211, 77, 93, 362, 166, 458, 100]","{0, 1, 2}",0.3333333333333333,0.2-0.4
60997,"[371, 267, 334, 233, 2, 25, 287, 151, 465, 20, 408, 453, 43, 53, 188]","{0, 1, 2}",0.3333333333333333,0.2-0.4
122734,"[360, 244, 1, 307, 0, 286, 345, 253, 169, 132, 174, 167, 338, 62, 463]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12}",0.15384615384615385,0-0.2
27074,"[0, 384, 62, 93, 88, 470, 115, 259, 149, 451, 456, 502, 132, 239, 85]","{0, 1, 2, 3}",0.25,0.2-0.4
158750,"[279, 56, 339, 2, 250, 422, 129, 249, 327, 455, 1, 384, 92, 349, 168]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
192921,"[313, 204, 354, 5, 3, 203, 335, 381, 382, 403, 282, 301, 418, 332, 278]",{0},0.0,0-0.2
115911,"[161, 43, 30, 0, 254, 138, 202, 302, 146, 465, 303, 71, 459, 367, 332]",{0},1.0,0.8-1.0
33797,"[0, 443, 282, 323, 12, 358, 283, 253, 160, 275, 279, 285, 359, 195, 226]",{0},1.0,0.8-1.0
60927,"[445, 110, 287, 367, 7, 95, 432, 1, 2, 336, 170, 491, 233, 442, 413]","{0, 1, 2}",0.6666666666666666,0.6-0.8
192437,"[345, 71, 4, 107, 437, 394, 80, 461, 196, 148, 297, 172, 410, 39, 456]","{0, 1, 2, 3, 4, 5, 6}",0.14285714285714285,0-0.2
146189,"[0, 480, 220, 197, 63, 77, 229, 189, 135, 417, 366, 235, 120, 95, 144]",{0},1.0,0.8-1.0
934,"[0, 309, 52, 142, 418, 11, 24, 237, 341, 280, 464, 434, 381, 328, 449]",{0},1.0,0.8-1.0
2256,"[207, 385, 397, 400, 9, 471, 180, 402, 4, 459, 103, 16, 437, 379, 267]","{0, 1}",0.0,0-0.2
16755,"[478, 402, 4, 190, 360, 209, 262, 386, 492, 18, 196, 424, 414, 132, 117]","{0, 1, 2, 3, 4, 5, 6, 7, 8}",0.1111111111111111,0-0.2
137282,"[1, 215, 490, 363, 201, 2, 412, 130, 292, 318, 56, 482, 199, 171, 241]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
189174,"[197, 422, 183, 42, 326, 354, 110, 202, 501, 153, 217, 257, 310, 312, 238]","{0, 1, 2, 3}",0.0,0-0.2
67072,"[295, 225, 370, 126, 1, 65, 63, 3, 34, 41, 302, 352, 118, 84, 436]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
142917,"[0, 387, 186, 162, 266, 205, 306, 181, 499, 41, 278, 262, 106, 343, 227]",{0},1.0,0.8-1.0
11090,"[420, 394, 409, 425, 169, 161, 213, 436, 433, 474, 471, 2, 8, 14, 226]","{0, 1}",0.0,0-0.2
62189,"[120, 72, 479, 391, 283, 439, 361, 167, 94, 501, 450, 313, 55, 502, 185]","{0, 1, 2}",0.0,0-0.2
122924,"[2, 475, 156, 406, 403, 168, 260, 371, 485, 258, 456, 14, 227, 451, 360]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}",0.08333333333333333,0-0.2
82721,"[3, 0, 117, 195, 40, 5, 1, 46, 265, 342, 238, 483, 4, 93, 213]","{0, 1, 2, 3, 4, 5}",0.8333333333333334,0.8-1.0
62547,"[80, 224, 295, 22, 2, 129, 293, 10, 280, 221, 192, 405, 109, 305, 444]","{0, 1, 2, 3}",0.25,0.2-0.4
200049,"[0, 320, 14, 171, 40, 290, 338, 352, 75, 416, 459, 368, 143, 439, 122]","{0, 1}",0.5,0.4-0.6
35256,"[471, 0, 89, 351, 498, 82, 435, 59, 163, 303, 462, 358, 143, 180, 153]",{0},1.0,0.8-1.0
206145,"[58, 1, 242, 484, 228, 2, 432, 118, 304, 372, 162, 48, 52, 130, 205]","{0, 1, 2, 3, 4}",0.4,0.4-0.6
117176,"[118, 22, 33, 142, 1, 164, 43, 162, 16, 198, 105, 237, 91, 140, 276]","{0, 1}",0.5,0.4-0.6
167393,"[2, 195, 192, 400, 447, 88, 425, 262, 76, 410, 135, 203, 485, 178, 433]","{0, 1, 2, 3}",0.25,0.2-0.4
23433,"[97, 372, 394, 388, 168, 22, 158, 319, 82, 437, 29, 410, 15, 126, 73]","{0, 1, 2, 3, 4}",0.0,0-0.2
37652,"[184, 455, 43, 183, 354, 203, 77, 146, 179, 396, 84, 480, 306, 376, 491]","{0, 1, 2, 3, 4}",0.0,0-0.2
107706,"[2, 0, 396, 359, 66, 461, 35, 288, 339, 383, 225, 257, 377, 195, 341]","{0, 1, 2, 3}",0.5,0.4-0.6
31665,"[3, 177, 98, 446, 59, 203, 211, 372, 1, 427, 68, 496, 423, 347, 378]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10}",0.18181818181818182,0-0.2
69624,"[3, 488, 435, 436, 426, 78, 460, 224, 363, 315, 374, 98, 306, 15, 83]","{0, 1}",0.0,0-0.2
181979,"[387, 3, 325, 114, 79, 487, 33, 51, 369, 448, 27, 399, 364, 115, 176]","{0, 1, 2, 3, 4, 5}",0.16666666666666666,0-0.2
71658,"[0, 385, 335, 23, 246, 265, 380, 185, 475, 1, 471, 277, 396, 173, 461]","{0, 1}",1.0,0.8-1.0
105498,"[285, 71, 62, 159, 24, 31, 137, 86, 42, 298, 361, 329, 438, 383, 423]",{0},0.0,0-0.2
146124,"[0, 436, 266, 486, 137, 258, 24, 438, 443, 337, 498, 464, 463, 182, 255]",{0},1.0,0.8-1.0
22828,"[356, 340, 167, 247, 171, 113, 31, 190, 72, 390, 195, 168, 142, 29, 221]",{0},0.0,0-0.2
47322,"[54, 129, 412, 211, 3, 41, 4, 351, 305, 88, 425, 220, 462, 383, 16]","{0, 1, 2, 3, 4, 5, 6}",0.2857142857142857,0.2-0.4
58211,"[312, 420, 242, 2, 305, 474, 408, 476, 458, 379, 53, 150, 354, 450, 47]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}",0.1,0-0.2
189399,"[152, 89, 2, 190, 296, 490, 10, 142, 486, 426, 230, 457, 338, 345, 149]","{0, 1, 2, 3}",0.25,0.2-0.4
192326,"[1, 120, 29, 352, 509, 290, 236, 506, 461, 411, 451, 339, 397, 100, 288]","{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}",0.07142857142857142,0-0.2
46147,"[97, 167, 2, 150, 0, 477, 16, 337, 1, 448, 92, 317, 407, 63, 426]","{0, 1, 2, 3}",0.75,0.6-0.8
